customer_id,plan_id,plan_name,payment_date,amount,payment_order
562,2,pro monthly,2020-12-23,19.90,6
563,1,basic monthly,2020-06-26,9.90,1
565,2,pro monthly,2020-01-09,19.90,1
565,2,pro monthly,2020-02-09,19.90,2
565,2,pro monthly,2020-03-09,19.90,3
565,2,pro monthly,2020-04-09,19.90,4
565,2,pro monthly,2020-05-09,19.90,5
565,2,pro monthly,2020-06-09,19.90,6
565,2,pro monthly,2020-07-09,19.90,7
565,2,pro monthly,2020-08-09,19.90,8
565,2,pro monthly,2020-09-09,19.90,9
565,2,pro monthly,2020-10-09,19.90,10
565,2,pro monthly,2020-11-09,19.90,11
565,2,pro monthly,2020-12-09,19.90,12
566,2,pro monthly,2020-12-03,19.90,1
568,1,basic monthly,2020-04-09,9.90,1
568,1,basic monthly,2020-05-09,9.90,2
568,1,basic monthly,2020-06-09,9.90,3
568,1,basic monthly,2020-07-09,9.90,4
568,1,basic monthly,2020-08-09,9.90,5
568,1,basic monthly,2020-09-09,9.90,6
568,1,basic monthly,2020-10-09,9.90,7
568,1,basic monthly,2020-11-09,9.90,8
568,1,basic monthly,2020-12-09,9.90,9
569,1,basic monthly,2020-12-19,9.90,1
570,1,basic monthly,2020-10-29,9.90,1
570,1,basic monthly,2020-11-29,9.90,2
570,1,basic monthly,2020-12-29,9.90,3
571,1,basic monthly,2020-12-22,9.90,1
572,1,basic monthly,2020-04-04,9.90,1
572,1,basic monthly,2020-05-04,9.90,2
572,1,basic monthly,2020-06-04,9.90,3
572,1,basic monthly,2020-07-04,9.90,4
572,1,basic monthly,2020-08-04,9.90,5
572,1,basic monthly,2020-09-04,9.90,6
573,1,basic monthly,2020-07-09,9.90,1
573,1,basic monthly,2020-08-09,9.90,2
573,1,basic monthly,2020-09-09,9.90,3
573,1,basic monthly,2020-10-09,9.90,4
573,1,basic monthly,2020-11-09,9.90,5
573,2,pro monthly,2020-11-23,10.00,6
573,2,pro monthly,2020-12-23,19.90,7
574,1,basic monthly,2020-10-09,9.90,1
574,1,basic monthly,2020-11-09,9.90,2
574,1,basic monthly,2020-12-09,9.90,3
575,1,basic monthly,2020-06-23,9.90,1
575,1,basic monthly,2020-07-23,9.90,2
575,1,basic monthly,2020-08-23,9.90,3
575,1,basic monthly,2020-09-23,9.90,4
575,1,basic monthly,2020-10-23,9.90,5
575,2,pro monthly,2020-10-31,10.00,6
575,2,pro monthly,2020-11-30,19.90,7
575,2,pro monthly,2020-12-30,19.90,8
577,1,basic monthly,2020-12-14,9.90,1
578,1,basic monthly,2020-02-06,9.90,1
578,1,basic monthly,2020-03-06,9.90,2
578,1,basic monthly,2020-04-06,9.90,3
578,1,basic monthly,2020-05-06,9.90,4
578,1,basic monthly,2020-06-06,9.90,5
578,1,basic monthly,2020-07-06,9.90,6
578,1,basic monthly,2020-08-06,9.90,7
578,1,basic monthly,2020-09-06,9.90,8
578,1,basic monthly,2020-10-06,9.90,9
578,1,basic monthly,2020-11-06,9.90,10
578,1,basic monthly,2020-12-06,9.90,11
579,2,pro monthly,2020-01-20,19.90,1
579,2,pro monthly,2020-02-20,19.90,2
579,2,pro monthly,2020-03-20,19.90,3
579,2,pro monthly,2020-04-20,19.90,4
579,2,pro monthly,2020-05-20,19.90,5
579,2,pro monthly,2020-06-20,19.90,6
579,2,pro monthly,2020-07-20,19.90,7
579,2,pro monthly,2020-08-20,19.90,8
579,2,pro monthly,2020-09-20,19.90,9
579,2,pro monthly,2020-10-20,19.90,10
579,2,pro monthly,2020-11-20,19.90,11
579,2,pro monthly,2020-12-20,19.90,12
580,2,pro monthly,2020-10-18,19.90,1
580,2,pro monthly,2020-11-18,19.90,2
580,2,pro monthly,2020-12-18,19.90,3
581,1,basic monthly,2020-01-12,9.90,1
581,1,basic monthly,2020-02-12,9.90,2
581,1,basic monthly,2020-03-12,9.90,3
581,1,basic monthly,2020-04-12,9.90,4
581,1,basic monthly,2020-05-12,9.90,5
582,1,basic monthly,2020-12-06,9.90,1
583,1,basic monthly,2020-02-27,9.90,1
584,2,pro monthly,2020-08-29,19.90,1
584,2,pro monthly,2020-09-29,19.90,2
584,2,pro monthly,2020-10-29,19.90,3
584,2,pro monthly,2020-11-29,19.90,4
584,2,pro monthly,2020-12-29,19.90,5
585,2,pro monthly,2020-01-29,19.90,1
585,2,pro monthly,2020-02-29,19.90,2
585,2,pro monthly,2020-03-29,19.90,3
585,2,pro monthly,2020-04-29,19.90,4
585,2,pro monthly,2020-05-29,19.90,5
585,2,pro monthly,2020-06-29,19.90,6
585,2,pro monthly,2020-07-29,19.90,7
585,2,pro monthly,2020-08-29,19.90,8
585,2,pro monthly,2020-09-29,19.90,9
585,2,pro monthly,2020-10-29,19.90,10
585,2,pro monthly,2020-11-29,19.90,11
585,2,pro monthly,2020-12-29,19.90,12
586,1,basic monthly,2020-01-19,9.90,1
586,1,basic monthly,2020-02-19,9.90,2
586,1,basic monthly,2020-03-19,9.90,3
586,1,basic monthly,2020-04-19,9.90,4
586,1,basic monthly,2020-05-19,9.90,5
586,1,basic monthly,2020-06-19,9.90,6
586,1,basic monthly,2020-07-19,9.90,7
586,1,basic monthly,2020-08-19,9.90,8
586,1,basic monthly,2020-09-19,9.90,9
586,1,basic monthly,2020-10-19,9.90,10
586,1,basic monthly,2020-11-19,9.90,11
586,1,basic monthly,2020-12-19,9.90,12
587,2,pro monthly,2020-06-28,19.90,1
588,2,pro monthly,2020-12-19,19.90,1
589,1,basic monthly,2020-09-21,9.90,1
589,2,pro monthly,2020-10-01,10.00,2
589,2,pro monthly,2020-11-01,19.90,3
589,2,pro monthly,2020-12-01,19.90,4
590,1,basic monthly,2020-02-15,9.90,1
590,1,basic monthly,2020-03-15,9.90,2
590,1,basic monthly,2020-04-15,9.90,3
590,1,basic monthly,2020-05-15,9.90,4
590,1,basic monthly,2020-06-15,9.90,5
590,1,basic monthly,2020-07-15,9.90,6
590,1,basic monthly,2020-08-15,9.90,7
590,1,basic monthly,2020-09-15,9.90,8
590,1,basic monthly,2020-10-15,9.90,9
590,1,basic monthly,2020-11-15,9.90,10
590,1,basic monthly,2020-12-15,9.90,11
591,1,basic monthly,2020-05-21,9.90,1
591,1,basic monthly,2020-06-21,9.90,2
591,1,basic monthly,2020-07-21,9.90,3
591,1,basic monthly,2020-08-21,9.90,4
591,2,pro monthly,2020-08-26,10.00,5
591,2,pro monthly,2020-09-26,19.90,6
591,2,pro monthly,2020-10-26,19.90,7
591,2,pro monthly,2020-11-26,19.90,8
592,3,pro annual,2020-02-08,199.00,1
593,1,basic monthly,2020-03-11,9.90,1
593,1,basic monthly,2020-04-11,9.90,2
593,1,basic monthly,2020-05-11,9.90,3
593,1,basic monthly,2020-06-11,9.90,4
593,1,basic monthly,2020-07-11,9.90,5
593,1,basic monthly,2020-08-11,9.90,6
593,1,basic monthly,2020-09-11,9.90,7
593,1,basic monthly,2020-10-11,9.90,8
593,1,basic monthly,2020-11-11,9.90,9
593,1,basic monthly,2020-12-11,9.90,10
594,2,pro monthly,2020-01-22,19.90,1
594,2,pro monthly,2020-02-22,19.90,2
595,1,basic monthly,2020-06-11,9.90,1
595,1,basic monthly,2020-07-11,9.90,2
595,1,basic monthly,2020-08-11,9.90,3
595,1,basic monthly,2020-09-11,9.90,4
595,1,basic monthly,2020-10-11,9.90,5
595,1,basic monthly,2020-11-11,9.90,6
595,2,pro monthly,2020-11-18,10.00,7
595,2,pro monthly,2020-12-18,19.90,8
596,1,basic monthly,2020-05-25,9.90,1
596,1,basic monthly,2020-06-25,9.90,2
596,1,basic monthly,2020-07-25,9.90,3
596,1,basic monthly,2020-08-25,9.90,4
596,1,basic monthly,2020-09-25,9.90,5
596,1,basic monthly,2020-10-25,9.90,6
596,1,basic monthly,2020-11-25,9.90,7
596,1,basic monthly,2020-12-25,9.90,8
597,2,pro monthly,2020-04-03,19.90,1
597,2,pro monthly,2020-05-03,19.90,2
597,2,pro monthly,2020-06-03,19.90,3
597,2,pro monthly,2020-07-03,19.90,4
597,2,pro monthly,2020-08-03,19.90,5
597,2,pro monthly,2020-09-03,19.90,6
597,2,pro monthly,2020-10-03,19.90,7
597,2,pro monthly,2020-11-03,19.90,8
597,2,pro monthly,2020-12-03,19.90,9
599,1,basic monthly,2020-02-15,9.90,1
599,1,basic monthly,2020-03-15,9.90,2
599,1,basic monthly,2020-04-15,9.90,3
600,1,basic monthly,2020-06-27,9.90,1
600,1,basic monthly,2020-07-27,9.90,2
600,1,basic monthly,2020-08-27,9.90,3
600,1,basic monthly,2020-09-27,9.90,4
600,1,basic monthly,2020-10-27,9.90,5
601,1,basic monthly,2020-01-18,9.90,1
601,1,basic monthly,2020-02-18,9.90,2
601,1,basic monthly,2020-03-18,9.90,3
601,1,basic monthly,2020-04-18,9.90,4
601,1,basic monthly,2020-05-18,9.90,5
601,1,basic monthly,2020-06-18,9.90,6
601,1,basic monthly,2020-07-18,9.90,7
601,1,basic monthly,2020-08-18,9.90,8
601,1,basic monthly,2020-09-18,9.90,9
601,1,basic monthly,2020-10-18,9.90,10
601,1,basic monthly,2020-11-18,9.90,11
601,1,basic monthly,2020-12-18,9.90,12
602,1,basic monthly,2020-04-01,9.90,1
602,1,basic monthly,2020-05-01,9.90,2
603,2,pro monthly,2020-04-27,19.90,1
603,2,pro monthly,2020-05-27,19.90,2
603,2,pro monthly,2020-06-27,19.90,3
603,2,pro monthly,2020-07-27,19.90,4
603,2,pro monthly,2020-08-27,19.90,5
603,2,pro monthly,2020-09-27,19.90,6
603,2,pro monthly,2020-10-27,19.90,7
603,2,pro monthly,2020-11-27,19.90,8
603,2,pro monthly,2020-12-27,19.90,9
604,1,basic monthly,2020-07-28,9.90,1
604,1,basic monthly,2020-08-28,9.90,2
604,1,basic monthly,2020-09-28,9.90,3
604,1,basic monthly,2020-10-28,9.90,4
604,1,basic monthly,2020-11-28,9.90,5
604,1,basic monthly,2020-12-28,9.90,6
605,3,pro annual,2020-09-30,199.00,1
607,1,basic monthly,2020-01-09,9.90,1
607,1,basic monthly,2020-02-09,9.90,2
607,1,basic monthly,2020-03-09,9.90,3
608,1,basic monthly,2020-06-30,9.90,1
608,1,basic monthly,2020-07-30,9.90,2
608,1,basic monthly,2020-08-30,9.90,3
608,1,basic monthly,2020-09-30,9.90,4
608,1,basic monthly,2020-10-30,9.90,5
609,2,pro monthly,2020-06-19,19.90,1
609,2,pro monthly,2020-07-19,19.90,2
609,2,pro monthly,2020-08-19,19.90,3
609,2,pro monthly,2020-09-19,19.90,4
609,2,pro monthly,2020-10-19,19.90,5
609,2,pro monthly,2020-11-19,19.90,6
610,1,basic monthly,2020-12-20,9.90,1
611,2,pro monthly,2020-08-07,19.90,1
611,2,pro monthly,2020-09-07,19.90,2
611,2,pro monthly,2020-10-07,19.90,3
611,2,pro monthly,2020-11-07,19.90,4
611,2,pro monthly,2020-12-07,19.90,5
614,1,basic monthly,2020-11-14,9.90,1
614,1,basic monthly,2020-12-14,9.90,2
615,2,pro monthly,2020-07-04,19.90,1
615,2,pro monthly,2020-08-04,19.90,2
615,2,pro monthly,2020-09-04,19.90,3
615,2,pro monthly,2020-10-04,19.90,4
615,2,pro monthly,2020-11-04,19.90,5
615,2,pro monthly,2020-12-04,19.90,6
616,1,basic monthly,2020-03-27,9.90,1
617,3,pro annual,2020-09-06,199.00,1
618,1,basic monthly,2020-01-23,9.90,1
618,1,basic monthly,2020-02-23,9.90,2
618,1,basic monthly,2020-03-23,9.90,3
618,1,basic monthly,2020-04-23,9.90,4
618,2,pro monthly,2020-05-08,10.00,5
618,2,pro monthly,2020-06-08,19.90,6
618,2,pro monthly,2020-07-08,19.90,7
618,2,pro monthly,2020-08-08,19.90,8
619,2,pro monthly,2020-04-28,19.90,1
619,2,pro monthly,2020-05-28,19.90,2
619,2,pro monthly,2020-06-28,19.90,3
619,2,pro monthly,2020-07-28,19.90,4
619,2,pro monthly,2020-08-28,19.90,5
619,2,pro monthly,2020-09-28,19.90,6
619,2,pro monthly,2020-10-28,19.90,7
619,2,pro monthly,2020-11-28,19.90,8
619,2,pro monthly,2020-12-28,19.90,9
620,1,basic monthly,2020-12-13,9.90,1
621,1,basic monthly,2020-11-13,9.90,1
621,1,basic monthly,2020-12-13,9.90,2
622,1,basic monthly,2020-12-07,9.90,1
623,2,pro monthly,2020-10-21,19.90,1
623,2,pro monthly,2020-11-21,19.90,2
623,2,pro monthly,2020-12-21,19.90,3
624,2,pro monthly,2020-08-31,19.90,1
624,2,pro monthly,2020-09-30,19.90,2
624,2,pro monthly,2020-10-30,19.90,3
624,2,pro monthly,2020-11-30,19.90,4
624,2,pro monthly,2020-12-30,19.90,5
625,2,pro monthly,2020-03-28,19.90,1
625,2,pro monthly,2020-04-28,19.90,2
625,2,pro monthly,2020-05-28,19.90,3
625,2,pro monthly,2020-06-28,19.90,4
625,2,pro monthly,2020-07-28,19.90,5
625,2,pro monthly,2020-08-28,19.90,6
625,2,pro monthly,2020-09-28,19.90,7
625,2,pro monthly,2020-10-28,19.90,8
625,2,pro monthly,2020-11-28,19.90,9
625,2,pro monthly,2020-12-28,19.90,10
626,1,basic monthly,2020-07-15,9.90,1
626,1,basic monthly,2020-08-15,9.90,2
626,1,basic monthly,2020-09-15,9.90,3
626,1,basic monthly,2020-10-15,9.90,4
626,1,basic monthly,2020-11-15,9.90,5
626,1,basic monthly,2020-12-15,9.90,6
627,2,pro monthly,2020-03-16,19.90,1
627,2,pro monthly,2020-04-16,19.90,2
627,2,pro monthly,2020-05-16,19.90,3
627,2,pro monthly,2020-06-16,19.90,4
627,2,pro monthly,2020-07-16,19.90,5
627,2,pro monthly,2020-08-16,19.90,6
627,2,pro monthly,2020-09-16,19.90,7
627,2,pro monthly,2020-10-16,19.90,8
627,2,pro monthly,2020-11-16,19.90,9
627,2,pro monthly,2020-12-16,19.90,10
628,2,pro monthly,2020-08-08,19.90,1
628,2,pro monthly,2020-09-08,19.90,2
628,2,pro monthly,2020-10-08,19.90,3
628,2,pro monthly,2020-11-08,19.90,4
628,2,pro monthly,2020-12-08,19.90,5
630,2,pro monthly,2020-02-02,19.90,1
630,2,pro monthly,2020-03-02,19.90,2
630,2,pro monthly,2020-04-02,19.90,3
630,2,pro monthly,2020-05-02,19.90,4
631,1,basic monthly,2020-08-10,9.90,1
631,1,basic monthly,2020-09-10,9.90,2
631,1,basic monthly,2020-10-10,9.90,3
632,1,basic monthly,2020-05-01,9.90,1
632,1,basic monthly,2020-06-01,9.90,2
632,1,basic monthly,2020-07-01,9.90,3
632,1,basic monthly,2020-08-01,9.90,4
632,2,pro monthly,2020-08-17,10.00,5
632,2,pro monthly,2020-09-17,19.90,6
632,2,pro monthly,2020-10-17,19.90,7
632,2,pro monthly,2020-11-17,19.90,8
632,2,pro monthly,2020-12-17,19.90,9
635,1,basic monthly,2020-02-24,9.90,1
635,1,basic monthly,2020-03-24,9.90,2
635,1,basic monthly,2020-04-24,9.90,3
635,1,basic monthly,2020-05-24,9.90,4
636,1,basic monthly,2020-10-02,9.90,1
636,1,basic monthly,2020-11-02,9.90,2
636,1,basic monthly,2020-12-02,9.90,3
637,1,basic monthly,2020-09-27,9.90,1
637,1,basic monthly,2020-10-27,9.90,2
637,1,basic monthly,2020-11-27,9.90,3
637,1,basic monthly,2020-12-27,9.90,4
639,3,pro annual,2020-07-27,199.00,1
640,1,basic monthly,2020-03-24,9.90,1
640,1,basic monthly,2020-04-24,9.90,2
640,1,basic monthly,2020-05-24,9.90,3
640,1,basic monthly,2020-06-24,9.90,4
640,1,basic monthly,2020-07-24,9.90,5
640,2,pro monthly,2020-08-13,10.00,6
640,2,pro monthly,2020-09-13,19.90,7
640,2,pro monthly,2020-10-13,19.90,8
640,2,pro monthly,2020-11-13,19.90,9
640,2,pro monthly,2020-12-13,19.90,10
641,2,pro monthly,2020-03-03,19.90,1
641,2,pro monthly,2020-04-03,19.90,2
641,2,pro monthly,2020-05-03,19.90,3
641,2,pro monthly,2020-06-03,19.90,4
642,1,basic monthly,2020-03-25,9.90,1
642,1,basic monthly,2020-04-25,9.90,2
643,1,basic monthly,2020-04-10,9.90,1
643,1,basic monthly,2020-05-10,9.90,2
643,1,basic monthly,2020-06-10,9.90,3
643,1,basic monthly,2020-07-10,9.90,4
643,1,basic monthly,2020-08-10,9.90,5
643,1,basic monthly,2020-09-10,9.90,6
643,2,pro monthly,2020-09-17,10.00,7
643,2,pro monthly,2020-10-17,19.90,8
643,2,pro monthly,2020-11-17,19.90,9
643,2,pro monthly,2020-12-17,19.90,10
644,1,basic monthly,2020-01-10,9.90,1
644,1,basic monthly,2020-02-10,9.90,2
644,1,basic monthly,2020-03-10,9.90,3
644,1,basic monthly,2020-04-10,9.90,4
644,1,basic monthly,2020-05-10,9.90,5
644,1,basic monthly,2020-06-10,9.90,6
644,1,basic monthly,2020-07-10,9.90,7
644,1,basic monthly,2020-08-10,9.90,8
644,1,basic monthly,2020-09-10,9.90,9
644,1,basic monthly,2020-10-10,9.90,10
644,1,basic monthly,2020-11-10,9.90,11
644,1,basic monthly,2020-12-10,9.90,12
645,2,pro monthly,2020-05-14,19.90,1
646,1,basic monthly,2020-03-06,9.90,1
646,1,basic monthly,2020-04-06,9.90,2
646,1,basic monthly,2020-05-06,9.90,3
646,1,basic monthly,2020-06-06,9.90,4
646,1,basic monthly,2020-07-06,9.90,5
646,1,basic monthly,2020-08-06,9.90,6
646,1,basic monthly,2020-09-06,9.90,7
646,1,basic monthly,2020-10-06,9.90,8
646,1,basic monthly,2020-11-06,9.90,9
646,1,basic monthly,2020-12-06,9.90,10
647,1,basic monthly,2020-05-08,9.90,1
647,1,basic monthly,2020-06-08,9.90,2
647,1,basic monthly,2020-07-08,9.90,3
647,2,pro monthly,2020-08-06,10.00,4
647,2,pro monthly,2020-09-06,19.90,5
647,2,pro monthly,2020-10-06,19.90,6
647,2,pro monthly,2020-11-06,19.90,7
648,1,basic monthly,2020-03-23,9.90,1
648,1,basic monthly,2020-04-23,9.90,2
648,1,basic monthly,2020-05-23,9.90,3
649,2,pro monthly,2020-09-09,19.90,1
649,2,pro monthly,2020-10-09,19.90,2
649,2,pro monthly,2020-11-09,19.90,3
649,2,pro monthly,2020-12-09,19.90,4
651,1,basic monthly,2020-06-19,9.90,1
651,1,basic monthly,2020-07-19,9.90,2
651,1,basic monthly,2020-08-19,9.90,3
651,2,pro monthly,2020-09-02,10.00,4
651,2,pro monthly,2020-10-02,19.90,5
652,1,basic monthly,2020-07-27,9.90,1
652,1,basic monthly,2020-08-27,9.90,2
653,2,pro monthly,2020-07-07,19.90,1
654,1,basic monthly,2020-12-08,9.90,1
655,1,basic monthly,2020-04-29,9.90,1
655,2,pro monthly,2020-05-16,10.00,2
655,2,pro monthly,2020-06-16,19.90,3
655,2,pro monthly,2020-07-16,19.90,4
655,2,pro monthly,2020-08-16,19.90,5
655,2,pro monthly,2020-09-16,19.90,6
655,2,pro monthly,2020-10-16,19.90,7
655,2,pro monthly,2020-11-16,19.90,8
655,2,pro monthly,2020-12-16,19.90,9
656,2,pro monthly,2020-05-29,19.90,1
656,2,pro monthly,2020-06-29,19.90,2
656,2,pro monthly,2020-07-29,19.90,3
656,2,pro monthly,2020-08-29,19.90,4
656,2,pro monthly,2020-09-29,19.90,5
656,2,pro monthly,2020-10-29,19.90,6
656,2,pro monthly,2020-11-29,19.90,7
656,2,pro monthly,2020-12-29,19.90,8
658,1,basic monthly,2020-11-21,9.90,1
658,1,basic monthly,2020-12-21,9.90,2
659,2,pro monthly,2020-10-07,19.90,1
659,2,pro monthly,2020-11-07,19.90,2
659,2,pro monthly,2020-12-07,19.90,3
661,1,basic monthly,2020-04-20,9.90,1
661,1,basic monthly,2020-05-20,9.90,2
661,1,basic monthly,2020-06-20,9.90,3
661,2,pro monthly,2020-07-09,10.00,4
661,2,pro monthly,2020-08-09,19.90,5
661,2,pro monthly,2020-09-09,19.90,6
662,2,pro monthly,2020-02-04,19.90,1
662,2,pro monthly,2020-03-04,19.90,2
662,2,pro monthly,2020-04-04,19.90,3
662,2,pro monthly,2020-05-04,19.90,4
662,2,pro monthly,2020-06-04,19.90,5
662,2,pro monthly,2020-07-04,19.90,6
662,2,pro monthly,2020-08-04,19.90,7
662,2,pro monthly,2020-09-04,19.90,8
662,2,pro monthly,2020-10-04,19.90,9
662,2,pro monthly,2020-11-04,19.90,10
662,2,pro monthly,2020-12-04,19.90,11
663,2,pro monthly,2020-09-20,19.90,1
663,2,pro monthly,2020-10-20,19.90,2
663,2,pro monthly,2020-11-20,19.90,3
663,2,pro monthly,2020-12-20,19.90,4
664,1,basic monthly,2020-02-06,9.90,1
664,1,basic monthly,2020-03-06,9.90,2
664,1,basic monthly,2020-04-06,9.90,3
665,1,basic monthly,2020-10-01,9.90,1
665,1,basic monthly,2020-11-01,9.90,2
665,1,basic monthly,2020-12-01,9.90,3
666,2,pro monthly,2020-12-17,19.90,1
668,1,basic monthly,2020-02-20,9.90,1
668,1,basic monthly,2020-03-20,9.90,2
668,1,basic monthly,2020-04-20,9.90,3
668,1,basic monthly,2020-05-20,9.90,4
669,1,basic monthly,2020-12-05,9.90,1
670,2,pro monthly,2020-01-10,19.90,1
670,2,pro monthly,2020-02-10,19.90,2
671,3,pro annual,2020-06-08,199.00,1
673,1,basic monthly,2020-01-08,9.90,1
673,1,basic monthly,2020-02-08,9.90,2
673,1,basic monthly,2020-03-08,9.90,3
673,1,basic monthly,2020-04-08,9.90,4
673,1,basic monthly,2020-05-08,9.90,5
673,1,basic monthly,2020-06-08,9.90,6
673,1,basic monthly,2020-07-08,9.90,7
673,1,basic monthly,2020-08-08,9.90,8
673,1,basic monthly,2020-09-08,9.90,9
673,1,basic monthly,2020-10-08,9.90,10
673,1,basic monthly,2020-11-08,9.90,11
673,1,basic monthly,2020-12-08,9.90,12
674,1,basic monthly,2020-02-10,9.90,1
674,1,basic monthly,2020-03-10,9.90,2
674,1,basic monthly,2020-04-10,9.90,3
675,2,pro monthly,2020-05-02,19.90,1
675,2,pro monthly,2020-06-02,19.90,2
675,2,pro monthly,2020-07-02,19.90,3
675,2,pro monthly,2020-08-02,19.90,4
675,2,pro monthly,2020-09-02,19.90,5
675,2,pro monthly,2020-10-02,19.90,6
675,2,pro monthly,2020-11-02,19.90,7
675,2,pro monthly,2020-12-02,19.90,8
676,1,basic monthly,2020-04-29,9.90,1
676,1,basic monthly,2020-05-29,9.90,2
676,2,pro monthly,2020-06-08,10.00,3
676,2,pro monthly,2020-07-08,19.90,4
676,2,pro monthly,2020-08-08,19.90,5
676,2,pro monthly,2020-09-08,19.90,6
676,2,pro monthly,2020-10-08,19.90,7
676,2,pro monthly,2020-11-08,19.90,8
676,2,pro monthly,2020-12-08,19.90,9
677,1,basic monthly,2020-12-22,9.90,1
678,1,basic monthly,2020-03-12,9.90,1
678,1,basic monthly,2020-04-12,9.90,2
678,1,basic monthly,2020-05-12,9.90,3
678,1,basic monthly,2020-06-12,9.90,4
678,1,basic monthly,2020-07-12,9.90,5
678,1,basic monthly,2020-08-12,9.90,6
678,1,basic monthly,2020-09-12,9.90,7
678,1,basic monthly,2020-10-12,9.90,8
678,1,basic monthly,2020-11-12,9.90,9
678,1,basic monthly,2020-12-12,9.90,10
679,2,pro monthly,2020-06-17,19.90,1
679,2,pro monthly,2020-07-17,19.90,2
679,2,pro monthly,2020-08-17,19.90,3
679,2,pro monthly,2020-09-17,19.90,4
679,2,pro monthly,2020-10-17,19.90,5
679,2,pro monthly,2020-11-17,19.90,6
680,1,basic monthly,2020-04-18,9.90,1
680,1,basic monthly,2020-05-18,9.90,2
680,1,basic monthly,2020-06-18,9.90,3
680,1,basic monthly,2020-07-18,9.90,4
680,1,basic monthly,2020-08-18,9.90,5
680,1,basic monthly,2020-09-18,9.90,6
680,1,basic monthly,2020-10-18,9.90,7
680,1,basic monthly,2020-11-18,9.90,8
680,1,basic monthly,2020-12-18,9.90,9
681,2,pro monthly,2020-03-01,19.90,1
681,2,pro monthly,2020-04-01,19.90,2
681,2,pro monthly,2020-05-01,19.90,3
681,2,pro monthly,2020-06-01,19.90,4
681,2,pro monthly,2020-07-01,19.90,5
681,2,pro monthly,2020-08-01,19.90,6
681,2,pro monthly,2020-09-01,19.90,7
681,2,pro monthly,2020-10-01,19.90,8
681,2,pro monthly,2020-11-01,19.90,9
681,2,pro monthly,2020-12-01,19.90,10
682,1,basic monthly,2020-08-28,9.90,1
682,1,basic monthly,2020-09-28,9.90,2
682,2,pro monthly,2020-10-15,10.00,3
682,2,pro monthly,2020-11-15,19.90,4
682,2,pro monthly,2020-12-15,19.90,5
683,1,basic monthly,2020-07-26,9.90,1
684,1,basic monthly,2020-06-16,9.90,1
684,1,basic monthly,2020-07-16,9.90,2
684,1,basic monthly,2020-08-16,9.90,3
684,1,basic monthly,2020-09-16,9.90,4
684,1,basic monthly,2020-10-16,9.90,5
684,2,pro monthly,2020-11-16,19.90,6
685,1,basic monthly,2020-05-16,9.90,1
685,1,basic monthly,2020-06-16,9.90,2
685,1,basic monthly,2020-07-16,9.90,3
685,1,basic monthly,2020-08-16,9.90,4
685,1,basic monthly,2020-09-16,9.90,5
685,1,basic monthly,2020-10-16,9.90,6
685,2,pro monthly,2020-11-09,10.00,7
685,2,pro monthly,2020-12-09,19.90,8
686,1,basic monthly,2020-07-31,9.90,1
686,1,basic monthly,2020-08-31,9.90,2
686,1,basic monthly,2020-09-30,9.90,3
686,2,pro monthly,2020-10-11,10.00,4
687,1,basic monthly,2020-05-30,9.90,1
687,1,basic monthly,2020-06-30,9.90,2
687,1,basic monthly,2020-07-30,9.90,3
687,1,basic monthly,2020-08-30,9.90,4
687,1,basic monthly,2020-09-30,9.90,5
687,1,basic monthly,2020-10-30,9.90,6
687,1,basic monthly,2020-11-30,9.90,7
687,1,basic monthly,2020-12-30,9.90,8
688,1,basic monthly,2020-08-20,9.90,1
689,2,pro monthly,2020-12-16,19.90,1
690,1,basic monthly,2020-05-05,9.90,1
690,1,basic monthly,2020-06-05,9.90,2
690,2,pro monthly,2020-06-13,10.00,3
690,2,pro monthly,2020-07-13,19.90,4
690,2,pro monthly,2020-08-13,19.90,5
690,2,pro monthly,2020-09-13,19.90,6
690,2,pro monthly,2020-10-13,19.90,7
690,2,pro monthly,2020-11-13,19.90,8
690,2,pro monthly,2020-12-13,19.90,9
691,2,pro monthly,2020-06-22,19.90,1
691,2,pro monthly,2020-07-22,19.90,2
691,2,pro monthly,2020-08-22,19.90,3
691,2,pro monthly,2020-09-22,19.90,4
691,2,pro monthly,2020-10-22,19.90,5
692,1,basic monthly,2020-11-30,9.90,1
692,1,basic monthly,2020-12-30,9.90,2
693,2,pro monthly,2020-08-20,19.90,1
694,1,basic monthly,2020-12-03,9.90,1
695,2,pro monthly,2020-05-11,19.90,1
695,2,pro monthly,2020-06-11,19.90,2
695,2,pro monthly,2020-07-11,19.90,3
695,2,pro monthly,2020-08-11,19.90,4
695,2,pro monthly,2020-09-11,19.90,5
695,2,pro monthly,2020-10-11,19.90,6
695,2,pro monthly,2020-11-11,19.90,7
695,2,pro monthly,2020-12-11,19.90,8
696,1,basic monthly,2020-10-04,9.90,1
696,1,basic monthly,2020-11-04,9.90,2
696,1,basic monthly,2020-12-04,9.90,3
697,1,basic monthly,2020-01-30,9.90,1
697,1,basic monthly,2020-02-29,9.90,2
697,1,basic monthly,2020-03-29,9.90,3
697,1,basic monthly,2020-04-29,9.90,4
697,1,basic monthly,2020-05-29,9.90,5
697,1,basic monthly,2020-06-29,9.90,6
697,1,basic monthly,2020-07-29,9.90,7
697,1,basic monthly,2020-08-29,9.90,8
697,1,basic monthly,2020-09-29,9.90,9
697,1,basic monthly,2020-10-29,9.90,10
697,1,basic monthly,2020-11-29,9.90,11
